coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Apr 12 17:49:36 +0000 2020,,,https://www.thegatewaypundit.com/2020/04/michigan-governor-gretchen-whitmer-bans-buying-us-flags-lockdown/,0,1249394250443190272,realDonaldTrump,,25073877,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@realDonaldTrump And There It Is… Michigan Governor Gretchen Whitmer Bans Buying US Flags During Lockdown.

https://t.co/j0EIVKE2ck",https://twitter.com/DixT3/status/1249394250443190272,Wed Jun 17 19:09:42 +0000 2009,DixT3,false,"Retired Cnty. Gov.--Court, Elections, Real Estate; Educator; HUGE Trump supporter & America 1st; U.S. Army brat; Christian above all else. I don't answer DMs!",65437,2097,2577,2,Colorado,Dixie T 🇺🇸,DixT3,57353,,,false
,Sun Apr 12 18:54:21 +0000 2020,,,https://www.thegatewaypundit.com/2020/04/michigan-governor-gretchen-whitmer-bans-buying-us-flags-lockdown/?utm_source=Twitter&utm_medium=PostBottomSharingButtons&utm_campaign=websitesharingbuttons,9,1249410546463539200,,,,en,,false,11,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",It's true.Anything lawn and garden is VERBOTEN!!!!!   And There It Is... Michigan Governor Gretchen Whitmer Bans Buying US Flags During Lockdown https://t.co/dDkhX3uDxd,https://twitter.com/sniffydogs/status/1249410546463539200,Fri Mar 16 21:46:21 +0000 2012,sniffydogs,false,❤️🇺🇸🚂🚃🚃🚃🇺🇸❤️ #SniffyDogsBloodhoundRescue🐕 #MOM  🇺🇸#MAGA 🇺🇸#NRA 🇺🇸 #KAG #ProLife #DEPLORABLE #1A #2A #TrumpTrain🚂#TCOT🇺🇸#CCOT🇺🇸#Trump2020🇺🇸#BUILDTHEWALL🇺🇸,145574,42654,43933,11,Near Lake Michigan,Beri,sniffydogs,61812,,,false
,Mon Apr 13 12:22:27 +0000 2020,,,https://www.thegatewaypundit.com/2020/04/michigan-governor-gretchen-whitmer-bans-buying-us-flags-lockdown/?utm_source=Twitter&utm_medium=PostTopSharingButtons&utm_campaign=websitesharingbuttons,2,1249674309053886464,,,,en,,true,3,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",And There It Is... Michigan Governor Gretchen Whitmer Bans Buying US Flags During Lockdown https://t.co/DdNsXdDpwp,https://twitter.com/eeynouf/status/1249674309053886464,Sat Aug 29 16:27:38 +0000 2015,eeynouf,false,IFBP❤️✝️God✝️Matters ♥️FLYNN MATTERS ❤️TRUMP MATTERS ❤️Police & Military.❤️Matter ❤️horses and White Beaches. proud daughter of Korean/V .N. Pilot❤️Nationalist.,150422,27302,25827,8,"Tallahassee, FL",DEPLORABLE BETSY,eeynouf,259037,,,false
,Mon Apr 13 02:24:09 +0000 2020,Michigan,,https://www.thegatewaypundit.com/2020/04/michigan-governor-gretchen-whitmer-bans-buying-us-flags-lockdown/?utm_source=Twitter&utm_medium=PostTopSharingButtons&utm_campaign=websitesharingbuttons,6,1249523741295620096,,,,en,,false,3,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I went shopping in #Michigan it was the stupidest thing.
And There It Is... Michigan Governor Gretchen Whitmer Bans Buying US Flags During Lockdown https://t.co/Kp0FX0ae7S",https://twitter.com/PhaedraXTeddy/status/1249523741295620096,Thu Oct 27 00:46:35 +0000 2016,PhaedraXTeddy,false,"Wish all animals could exist, b happy& left alone.I'm rich because I have a packofdogs,a cattery, gekkos2 set free from my kitties,& birds outside 2wake  me up.",347394,12889,12296,75,Not Portland,Phaedra,PhaedraXTeddy,183624,,,false
,Sun Apr 12 20:15:12 +0000 2020,,,https://www.thegatewaypundit.com/2020/04/michigan-governor-gretchen-whitmer-bans-buying-us-flags-lockdown/,20,1249430889542479872,,,,en,,false,15,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",And There It Is....Michigan Governor Gretchen Whitmer Bans Buying US Flags During Lockdown https://t.co/fyaXlxLB0E,https://twitter.com/TC2604/status/1249430889542479872,Fri Jul 17 17:36:23 +0000 2015,TC2604,false,"Married, Mother, Christian #MAGA 🇺🇸 #KAG 🇺🇸 I FB patriots 🇺🇸 #TWGRP 🇺🇸 #Mighty200 🇺🇸",31484,3315,3753,2,USA,Theresa,TC2604,28809,,,false
,Sun Apr 12 19:44:11 +0000 2020,,,https://www.thegatewaypundit.com/2020/04/michigan-governor-gretchen-whitmer-bans-buying-us-flags-lockdown/?utm_source=Twitter&utm_medium=PostTopSharingButtons&utm_campaign=websitesharingbuttons,0,1249423086257987584,,,,en,,false,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",And There It Is... Michigan Governor Gretchen Whitmer Bans Buying US Flags During Lockdown - https://t.co/UGGa0ojzIg,https://twitter.com/elconejotoo/status/1249423086257987584,Fri Dec 03 04:44:09 +0000 2010,elconejotoo,false,Vietnam Vet. Trump supporter fm Day 1. Nationalist/Deplorable. NO LISTS or PORN. I follow all Deplorables. If you don't support Trump don't follow me #MAGA/#KAG,68145,2876,2962,2,"San Bernardino, CA",conejo coreacotto,elconejotoo,51152,,https://twitter.com/elconejotoo,false
,Sun Apr 12 17:15:56 +0000 2020,TOMORROW_X_TOGETHER 수빈 SOOBIN,,,0,1249385777995358208,,,,ko,,,32078,1249225229479473152,TXT_members,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TXT_members: 안 올린 셀카들도 다 가져왔어요 ㅎㅎ

#TOMORROW_X_TOGETHER #수빈 #SOOBIN https://t.co/kM0dRSKj4b",https://twitter.com/M1N1SODE/status/1249385777995358208,Thu Aug 23 19:13:13 +0000 2018,M1N1SODE,false,,13242,483,404,1,she/her  ,ٖ,M1N1SODE,4380,,,false
,Sun Apr 12 18:42:46 +0000 2020,,https://twitter.com/mrpibmo/status/1249399210585157632/photo/1,,0,1249407628842762240,,,,en,,false,1385,1249399210585157632,mrpibmo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @mrpibmo: happy easter!!! may the new flesh rise ✨🐇✨ https://t.co/3b24hZAYxa,https://twitter.com/killrapika/status/1249407628842762240,Fri Sep 19 21:01:31 +0000 2014,killrapika,false,♡ shuten douji simp ♡ yotsuba-to stan acct. 💕 ♡,105952,620,365,8,,12 bricks,killrapika,26960,,,false
,Sun Apr 12 20:59:02 +0000 2020,LiveFreeOrDie,,https://www.thegatewaypundit.com/2020/04/michigan-governor-gretchen-whitmer-bans-buying-us-flags-lockdown/,0,1249441922004840448,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",And There It Is... Michigan Governor Gretchen Whitmer Bans Buying US Flags During Lockdown! This is Totalitarian and exactly why gov needs limits! #LiveFreeOrDie  https://t.co/lijuAhnqPU,https://twitter.com/greyswan2020/status/1249441922004840448,Mon Apr 06 17:34:42 +0000 2020,greyswan2020,false,l❤️toxic masculinity.,30610,524,1135,1,,american woman patriot,greyswan2020,13539,,,false
,Sun Apr 12 20:34:14 +0000 2020,,,https://www.thegatewaypundit.com/2020/04/michigan-governor-gretchen-whitmer-bans-buying-us-flags-lockdown/?utm_source=Twitter&utm_medium=PostTopSharingButtons&utm_campaign=websitesharingbuttons,1,1249435682667245568,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",And There It Is... Michigan Governor Gretchen Whitmer Bans Buying US Flags During Lockdown https://t.co/Y2jcgoz5hz,https://twitter.com/robertabrownst1/status/1249435682667245568,Mon Sep 03 09:21:24 +0000 2018,robertabrownst1,false,"Christian American who fully supports President Trump, our military & police.  RN, animal lover ❤ 😺 I block haters, esp foul-mouthed ones.",72272,2094,4031,0,"Washington state, USA",tangobell 🇺🇸🎗,robertabrownst1,17239,,,false
,Sun Apr 12 21:13:40 +0000 2020,,,https://www.thegatewaypundit.com/2020/04/michigan-governor-gretchen-whitmer-bans-buying-us-flags-lockdown/?utm_source=Twitter&utm_medium=PostTopSharingButtons&utm_campaign=websitesharingbuttons,0,1249445603597221888,,,,en,,true,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",And There It Is... Michigan Governor Gretchen Whitmer Bans Buying US Flags During Lockdown https://t.co/Mk6scrOlnI,https://twitter.com/mudLotus15/status/1249445603597221888,Sat Sep 10 05:57:55 +0000 2016,mudLotus15,true,"God loving, saved by Christ, Trump believer!",19964,1051,1439,0,"South Carolina, USA",mudLotus15 🇺🇸🙏,mudLotus15,21527,,,false
,Sun Apr 12 19:33:49 +0000 2020,,,https://www.thegatewaypundit.com/2020/04/michigan-governor-gretchen-whitmer-bans-buying-us-flags-lockdown/?utm_source=Twitter&utm_medium=PostTopSharingButtons&utm_campaign=websitesharingbuttons,0,1249420476662730752,,,,en,,false,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",And There It Is... Michigan Governor Gretchen Whitmer Bans Buying US Flags During Lockdown https://t.co/69w45oGVex,https://twitter.com/BarbAnd49536936/status/1249420476662730752,Sun Jan 14 00:51:52 +0000 2018,BarbAnd49536936,true,,108753,266,202,2,,Barb Anderson,BarbAnd49536936,65705,,,false
,Sun Apr 12 16:33:02 +0000 2020,,,https://gellerreport.com/2020/04/michigan-governor-bans-gardening-sale-of-fruit-and-vegetable-seeds-gardening-supplies-prohibited.html/,0,1249374981642952704,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Power hungry dictator!

Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/GnBMBAkgc5 via @pamelageller",https://twitter.com/marla_j98/status/1249374981642952704,Sun May 03 02:29:59 +0000 2009,marla_j98,false,"Christian, Daughter USAF COL.W.B.JONES B.S. Pre-Law #MAGA #KAG  @charliekirk11 @OliverMcGee @DianeBlack @TWPundit  @Education4Libs @TheNoahRing @DeplorableChoir",25507,6747,4429,16,"NC, USA",Marla Davis 🇺🇸🗽🥰♥️👠🙏⚖️Parler name is @marlaJ,marla_j98,174893,,,false
,Sun Apr 12 18:32:53 +0000 2020,,,https://gellerreport.com/2020/04/michigan-governor-bans-gardening-sale-of-fruit-and-vegetable-seeds-gardening-supplies-prohibited.html/,0,1249405143914655744,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/shZiqTVN7O via @pamelageller",https://twitter.com/prplppleater1/status/1249405143914655744,Sat Jun 18 19:24:28 +0000 2011,prplppleater1,false,don’t with this shit,8279,836,1060,26,Back in the USA...FINALLY!!!,none ya,prplppleater1,66839,,,false
,Tue Apr 14 03:29:49 +0000 2020,,,https://gellerreport.com/2020/04/michigan-governor-bans-gardening-sale-of-fruit-and-vegetable-seeds-gardening-supplies-prohibited.html/,0,1249902652240138240,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/aj7EPLt1Qr via @pamelageller",https://twitter.com/llduccup/status/1249902652240138240,Mon Jul 15 17:05:04 +0000 2013,llduccup,false,,95,1,28,0,"Randolph, Ohio",SPARTACUS,llduccup,100,,,false
,Sun Apr 12 18:53:23 +0000 2020,,,,3,1249410299884711936,Inevitable_ET,1249409518703870000,1886468286,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Inevitable_ET Whats happened to this tweet?
pentagon-confirms-coronavirus-accidently-got-into-chemtrail-supply-chain-spraying-is-suspended/",https://twitter.com/PeersAndy/status/1249410299884711936,Sat Jan 11 03:09:07 +0000 2014,PeersAndy,false,"Royal Navy Engineer(rt)Builder.
UK Patriot. US Spiritual Citizen. Christian. Anti Totalitarianism. 20 Years waiting for the Counter-Insurgency
God not Satan",3606,119,204,0,UK,Andy Peers,PeersAndy,4462,,,false
,Tue Apr 14 17:12:41 +0000 2020,,https://twitter.com/maxwell18191708/status/1250109734578827264/photo/1,,1,1250109734578827264,,,,en,,false,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I have been warning for weeks, this virus is airborne, spayed to spread.. Now Confirmed. We will see a dramatic drop in outbreaks 

Pentagon Confirms Coronavirus Accidently Got Into Chemtrail Supply Chain, Spraying is Suspended Posted onApril 11, 20200 https://t.co/Aik6470hx3",https://twitter.com/maxwell18191708/status/1250109734578827264,Thu Aug 31 23:10:48 +0000 2017,maxwell18191708,false,Time is Short...,15,2196,2821,2,,"Max Wells, author",maxwell18191708,31574,,http://www.maxwellls.com,false
,Sun Apr 12 16:25:38 +0000 2020,,,https://gellerreport.com/2020/04/michigan-governor-bans-gardening-sale-of-fruit-and-vegetable-seeds-gardening-supplies-prohibited.html/,0,1249373119480913920,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/ePwzkZy44W via @pamelageller",https://twitter.com/drWilda/status/1249373119480913920,Fri May 29 08:06:17 +0000 2009,drWilda,false,"Dr. Wilda V. Heard, or Dr. Wilda, has a J.D. from Yale Law School and a doctorate in Education Leadership from Seattle University.",98038,4876,3594,90,Seatttle,Wilda V. Heard,drWilda,497612,,http://wefollow.com/drWilda,false
,Mon Apr 13 23:43:39 +0000 2020,,,https://gellerreport.com/2020/04/michigan-governor-bans-gardening-sale-of-fruit-and-vegetable-seeds-gardening-supplies-prohibited.html/,1,1249845737426427904,,,,en,,false,1,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/qrrtkJJKHV via @pamelageller",https://twitter.com/cpsemple/status/1249845737426427904,Wed Jul 28 19:32:17 +0000 2010,cpsemple,false,"Hacer que Estados Unidos vuelva a ser grandioso. Taken. IG:newamsterdamned, SC:clemshady86, Minds/Gab/Parler:clemshady https://t.co/RqBCkeZQqN dude/bruh",254285,10939,10994,100,"Bronx, NY",the Real Clem Shady,cpsemple,116677,,https://twitter.com/search?q=from%3A%40cpsemple%2Fexclude%3Areplies,false
,Thu Apr 09 18:38:11 +0000 2020,,,https://www.americanthinker.com/articles/2020/04/the_cdc_confesses_to_lying_about_covid19_death_numbers.html,2,1248319312164728832,,,,en,,false,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker https://t.co/xKi8FzJbYa,https://twitter.com/LincolnFresno/status/1248319312164728832,Mon Oct 05 04:28:05 +0000 2009,LincolnFresno,false,Husband. Father. Business Leader. Marginal Golfer. Radio Commentator. #NPP. #AmericaFirst Views are my own. Enjoy mocking wokeness.,4700,2495,711,53,Where your food is grown,Snarky Lincoln,LincolnFresno,64913,,http://www.commentaryotn.com,false
,Tue Apr 14 11:33:00 +0000 2020,,,https://www.wearethemighty.com/Featured/whiskey-protect-against-covid-19,18,1250024250636976128,,,,en,,false,2,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",A top German doctor recommends whiskey to protect against COVID-19 (he's joking...but still) https://t.co/9gsvLGf1JX,https://twitter.com/GilesMacDonogh/status/1250024250636976128,Mon Dec 03 18:11:39 +0000 2012,GilesMacDonogh,false,"Author of 15 books on German history, French gastronomy and wine. Paperback edition of 'On Germany' (Hurst Books) published 13 August 2019.",96399,10993,8205,299,,Giles MacDonogh,GilesMacDonogh,261360,,http://www.macdonogh.co.uk,false
,Fri Apr 10 07:57:10 +0000 2020,,,https://www.americanthinker.com/articles/2020/04/the_cdc_confesses_to_lying_about_covid19_death_numbers.html#.XpAmFFlpsU8.twitter,5,1248520381587247104,,,,en,,false,13,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/VzskGsR1iL,https://twitter.com/Tex_968/status/1248520381587247104,Mon Jun 09 20:25:06 +0000 2014,Tex_968,false,"Double cancer survivor. Blessed beyond words. Daddy, Uncle, 11B, guitar player, USCG licensed PIC. NRA Patron Member. God, Family, Texas!  @Tex_968 on Gab.",140972,7970,8730,1,Texas,Tex,Tex_968,265598,,,false
,Mon Apr 06 23:47:19 +0000 2020,,,http://NaturalNews.com https://www.naturalnews.com/2020-04-06-5g-alter-hemoglobin-coronavirus-patients-oxygen-deprivation.html,1,1247309943507566592,,,,en,,false,1,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Can 5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation? – https://t.co/Ynzu6g3Jwc https://t.co/gBTEt5Fnju",https://twitter.com/BFrownfelterND/status/1247309943507566592,Sun Feb 16 04:01:11 +0000 2014,BFrownfelterND,false,Empowering people with info needed to understand the times we find ourselves living & the dangers Proverbs 3:5-6 Note: *Happily Married* pls do not DM me TY,27347,1228,775,3,Michigan,†BFrownfelterND🇺🇸⚖️🔔,BFrownfelterND,81120,,http://www.michiganfreedejurestate.us,false
,Tue Apr 07 18:54:24 +0000 2020,,,http://NaturalNews.com https://www.naturalnews.com/2020-04-06-5g-alter-hemoglobin-coronavirus-patients-oxygen-deprivation.html,10,1247598616396435456,,,,en,,false,6,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Can 5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation? – https://t.co/28UlT2m5il https://t.co/XRpkccnjAG",https://twitter.com/JamieGlazov/status/1247598616396435456,Tue May 03 16:38:01 +0000 2011,JamieGlazov,false,"Author of 'Jihadist Psychopath', Editor of Frontpage Magazine, Host of The Glazov Gang.",88631,33403,7951,178,"Los Angeles, CA",Jamie Glazov,JamieGlazov,141262,,http://jamieglazov.com,false
,Wed Apr 08 22:11:41 +0000 2020,,,,0,1248010655761723392,,,,ja,,,68,1248007219125288962,aniki_z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @aniki_z: おはゼーット！今日も良い天気。ジョギングやウォーキングはオッケーだと聞いたので健康維持や免疫力UPのために、ちょっくら外の空気を吸いに行こうと思います。とは言ってもハードにしないで目標は一日約1万歩程度の運動だよん。今日もᕦ(ò_óˇ)ᕤろうね！Pur…,https://twitter.com/ultra_manjya78/status/1248010655761723392,Wed Jul 10 14:51:28 +0000 2013,ultra_manjya78,false,"お疲れ様です。

礼儀・節度を守って接してくださる皆様と、希望ワクワク夢キラキラで素敵な時間を過ごせますように！

カッコイイ・かわいい、美味しいもので満ち溢れたやさしいせかいで過ごしたいものです。

🐻💊😷

投稿写真の二次配布、無断使用・転載、複製・加工等は一切禁止願います！",214370,182,432,4,アシハラノクニ,まんじゃ,ultra_manjya78,92452,,,false
,Thu Apr 09 11:21:42 +0000 2020,,,https://www.americanthinker.com/articles/2020/04/the_cdc_confesses_to_lying_about_covid19_death_numbers.html,14,1248209469433155584,,,,en,,false,9,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The CDC Confesses to Lying About COVID-19 Death Numbers  https://t.co/F6hKPhToi6,https://twitter.com/VickiMcKenna/status/1248209469433155584,Tue Mar 24 16:21:37 +0000 2009,VickiMcKenna,false,WI talk show host. Right-wing hippie. #Catholic #ProLife #ProMen #KissYourDog #PitBulls #2A #Vape. I would always rather be fishing.,4301,18268,664,381,Milwaukee/Madison,Vicki McKenna,VickiMcKenna,59021,,,false
