coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Tue Apr 14 14:38:10 +0000 2020,,,,0,1250070850675539968,DanWantsFreedom,1249536744686583800,33946024,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DanWantsFreedom @SLT20201 Have her move to Cuba!,https://twitter.com/stuartlea6/status/1250070850675539968,Thu Apr 25 01:11:17 +0000 2019,stuartlea6,false,"Christian first, Freedom of Speech, Gun Rights, & love of the true America! Freedom & Justice! My opinion based on religion/values! Disinfo Princess.",138510,854,885,0,,stuart lea,stuartlea6,46741,,,false
,Tue Apr 14 05:15:56 +0000 2020,,,,0,1249929357482700800,DanWantsFreedom,1249536744686583800,33946024,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DanWantsFreedom @SLT20201 Impeach this imbecile,https://twitter.com/ubitme/status/1249929357482700800,Mon Apr 06 19:49:47 +0000 2009,ubitme,true,,4139,197,1342,0,,Mike,ubitme,6811,,,false
,Wed Apr 15 06:17:58 +0000 2020,,,,0,1250307358082752512,DanWantsFreedom,1249536744686583800,33946024,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DanWantsFreedom Commandant Whitmer @GovWhitmer is a fascist and that’s been nice,https://twitter.com/mojo_revolution/status/1250307358082752512,Sat Mar 07 09:38:00 +0000 2020,mojo_revolution,false,I Am Who I Am! Don’t Like It? Care factor = Zero 🤗 Unapologetic TRUMP Supporter ❤️ Don’t Tell Me What To Think & Certainly Don’t Tell Me What to Say! 🥳,7883,431,756,0,,MojoRevolution,mojo_revolution,9934,,,false
,Mon Apr 13 17:41:20 +0000 2020,,,,0,1249754556663136256,,,,und,,,68,1249685011101433856,loosebool,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @loosebool: कुत्ता अगर अपने मालिक को न पहचाने तो इसका मतलब है कि वह पागल हो गया है 🤣🤣🤣

Anyway..
refreshing your memory- 

“ As Per Gove…",https://twitter.com/_coff33/status/1249754556663136256,Thu Feb 27 17:14:43 +0000 2014,_coff33,false,,31898,107,391,0,,coffee 🇮🇳,_coff33,45144,,,false
,Mon Apr 13 18:00:14 +0000 2020,,,,0,1249759313049948160,,,,en,,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@lloyd4man @garylphoto Thought this was Alyssa Milano for a sec. Ha!,https://twitter.com/ahop83/status/1249759313049948160,Thu Jul 28 14:57:06 +0000 2016,ahop83,false,"Father, Husband, Compute Infrastructure Engineer",1457,210,353,2,Colorado,Anthony Hopkins,ahop83,6866,,,false
,Mon Apr 13 20:55:17 +0000 2020,,,,1,1249803365095215104,neyazmistim,1249803127370518500,1090362588775493600,tr,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@BoranBengisu Yani cidden ilk kim cikti kavgasiysa uzgunum nisa 3 yasinda oldugun icin nefretimi kazandin su an,https://twitter.com/lenoravenn/status/1249803365095215104,Fri Oct 26 10:41:47 +0000 2018,lenoravenn,false,"lolitop| feminist öfke| Ay pardon da
♀️🌱",28347,781,435,2,she/her,Cathy⚢,lenoravenn,9194,,http://anitsayac.com,false
,Mon Apr 13 08:23:34 +0000 2020,,,,1,1249614191582793728,DanWantsFreedom,1249536744686583800,33946024,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@DanWantsFreedom @NoqReport Flags are on aisle 7, between the guns and butter.",https://twitter.com/vdaviswa/status/1249614191582793728,Mon May 26 04:54:23 +0000 2014,vdaviswa,false,"Three-branch veteran, family, country and big dogs. Lived in nine states and loved them all. Truth and right are simple, just how I like it.",74647,1190,1230,1,,Victor J.Davis,vdaviswa,54103,,,false
,Mon Apr 13 03:44:03 +0000 2020,,,,0,1249543847908184064,DanWantsFreedom,1249536744686583800,33946024,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DanWantsFreedom Hillary is not going to Prison,https://twitter.com/therealdannyz/status/1249543847908184064,Fri Jul 09 08:17:27 +0000 2010,therealdannyz,false,Psalm 1 חסיד ישוע המשיח Jesus is My Lord and God My Savior The Messiah #Hebrew אלוהים Believer ✝️ RIP Daniel Edmonds RIP Ginger Nicole,5903,223,1217,4,"Miami, FL",Danny Zelaya דני,therealdannyz,6316,,,false
,Mon Apr 13 22:37:13 +0000 2020,,,,0,1249829019933200384,DanWantsFreedom,1249536744686583800,33946024,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@DanWantsFreedom @JulieReichwein1 I would definitely buy US American Flags right now if I lived there,  I hope every military soldier active or retired or relative to buy, unless she has a definite good reason 😳",https://twitter.com/JamesAb53854708/status/1249829019933200384,Sat Mar 23 20:52:05 +0000 2019,JamesAb53854708,true,,55623,228,59,0,,James Abraham,JamesAb53854708,7116,,,false
,Mon Apr 13 18:57:50 +0000 2020,KAG,,,1,1249773809936347136,DanWantsFreedom,1249536744686583800,33946024,en,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@DanWantsFreedom She is off the deep end of Lake Michigan ! #KAG,https://twitter.com/yankeemade/status/1249773809936347136,Fri Jul 09 21:05:44 +0000 2010,yankeemade,false,Author: My Father's Straw Hat Tate Publishing 2009 https://t.co/l1BEKXlOaY,6013,236,697,2,"Rochester Hills, Mi.",Patricia Colucci,yankeemade,3649,,http://griefisamystery.com,false
,Mon Apr 13 17:47:13 +0000 2020,,,,0,1249756036283731968,realTuckFrumper,1249754108107485200,55060090,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@realTuckFrumper Probably just kills him to admit that. 😏,https://twitter.com/mtlkeith/status/1249756036283731968,Mon Oct 08 16:43:17 +0000 2012,mtlkeith,false,Followed by Norman Reedus Melissa McBride Iron Maiden drummer Nicko McBrain my fav drummer.Sonor drums Paiste cymbals DW9000 pedals MUAY THAI/TWD🥁,460552,9892,5612,67,Terra Firma,KEITH,mtlkeith,190833,,,false
,Wed Apr 08 00:54:19 +0000 2020,,,https://www.youtube.com/watch?v=XMJ0EmMfb3U&feature=emb_logo,3,1247689195486720000,BonVangUFO,1247680031423254500,1141143759414947800,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[Exclusive investigative report] The first documentary movie on the origin of CCP virus(Coronavirus)
https://t.co/7C99VNBsHy",https://twitter.com/BonVangUFO/status/1247689195486720000,Wed Jun 19 00:40:48 +0000 2019,BonVangUFO,false,UFO Pilot 👽,134039,248,12,1,,🐸𝐚𝐦𝐢𝙗™️,BonVangUFO,42601,,,false
,Tue Apr 14 05:30:02 +0000 2020,,,,0,1249932909638635520,DanWantsFreedom,1249536744686583800,33946024,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DanWantsFreedom @SLT20201 GITMO put in plenty of padded cells.,https://twitter.com/iwanaplzu2/status/1249932909638635520,Mon Dec 21 07:42:18 +0000 2015,iwanaplzu2,false,"Deplorable patriot veteran,father,grandfather.",19812,741,686,1,,michael nelson,iwanaplzu2,29896,,,false
,Mon Apr 13 23:11:29 +0000 2020,,,,1,1249837641949904896,candies2639,1249835439927763000,799718923541291000,en,"New Jersey, USA",,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@candies2639 Even rick...,https://twitter.com/PastorPastTime/status/1249837641949904896,Wed Jan 10 12:51:54 +0000 2018,PastorPastTime,false,"Over 35 years of church, pastoral work. Finally retired. Faithfully blue since 1974.",225496,1806,3048,3,"nom de plume,nj",Pastor-rama 💉💉,PastorPastTime,39726,,,false
,Mon Apr 13 05:52:40 +0000 2020,HeIsRisen HeIsRisenIndeed,,https://gph.is/g/E0rzeNy,0,1249576215582609408,TomFitton,1249534887691985000,18266688,und,,true,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@TomFitton @EpochTimes https://t.co/od3OX3cF0c #HeIsRisen #HeIsRisenIndeed,https://twitter.com/onfireitaly/status/1249576215582609408,Mon Mar 25 20:53:10 +0000 2019,onfireitaly,false,Jesus walks. I traced my family tree back 2000 years. Jesus is my 68th blood Great Grand Father. Jesus had offspring & I am living proof. Desposyni,1441,10,21,0,"Lakeside, CA",THE Karen Lynch - granddaughter of Jesus Christ,onfireitaly,5247,,,false
,Tue Apr 14 01:44:00 +0000 2020,,,,1,1249876025535647744,DanWantsFreedom,1249536744686583800,33946024,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DanWantsFreedom @ShawnG927 Michigan 🤔  is she muslim? Is she married to a muslim? Has she been threatened by muslims?
Because she is trying to destroy from within, she is not a freedom loving American.",https://twitter.com/heyuwoman/status/1249876025535647744,Fri Dec 07 19:17:02 +0000 2012,heyuwoman,false,"Wife, mother, grandmother",13759,136,262,1,home,Lynn,heyuwoman,8316,,,false
,Mon Apr 13 17:41:50 +0000 2020,,,,0,1249754682861510656,,,,pt,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eu n sei pq pq todo tem essa impressão que eu me meto em várias tretas, gente eu sou um amor as pessoas q n compreendem meu deboche e sarcasmo.",https://twitter.com/liihpqp/status/1249754682861510656,Fri Nov 23 21:41:00 +0000 2018,liihpqp,false,Fan account,106766,7906,6261,24,Only army,Liih🍒,liihpqp,32104,,https://yoonmin.xn--ip9e/,false
,Tue Apr 14 21:37:13 +0000 2020,,https://twitter.com/TKennethClemen1/status/1250176309478789120/video/1,,0,1250176309478789120,TKennethClemen1,1250174164268396500,1041911451491946500,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Pray for the people of China. We must support and encourage the Chinese people! The CCP is China's DEEP STATE. The CCP is their CIA-Mossad-MI6. Most of the Chinese people are not our enemy. We must do whatever we can do to help them. PRAY! https://t.co/D8zdMcQ9wC,https://twitter.com/TKennethClemen1/status/1250176309478789120,Tue Sep 18 04:47:02 +0000 2018,TKennethClemen1,false,Never sneeze during a bowel movement. Whatever became of the Wienie mobile?,7077,1058,2089,0, Helix NGC 7293 Porking Beans ,Team Clemens. Carpe Diem Quo de Pilis!,TKennethClemen1,15058,,,false
,Tue Apr 14 01:26:55 +0000 2020,MAGA,,,0,1249871724134326272,DanWantsFreedom,1249536744686583800,33946024,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DanWantsFreedom @ShawnG927 Opinion: Is Gretchen truly insane or just playing martyr ?? #MAGA,https://twitter.com/Ruthbarbetta/status/1249871724134326272,Mon Feb 25 15:03:20 +0000 2013,Ruthbarbetta,false,Champion of Underdogs... Captivated by Truth... Blessed to be Blessed... A bit of a Wildflower...,12438,3426,3135,18,,Ruth Barbetta,Ruthbarbetta,116064,,,false
,Mon Apr 13 17:47:42 +0000 2020,,,,0,1249756159428431872,realTuckFrumper,1249754108107485200,55060090,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@realTuckFrumper @PrincessBravato Pennsylvania is willing to make a trade for Santorum. Any takers? Patio furniture or old bottles are acceptable.,https://twitter.com/FoolsNeverLearn/status/1249756159428431872,Sun Dec 11 20:13:13 +0000 2016,FoolsNeverLearn,false,"I promised you change! Stupidity, corruption, and ego just as you wanted. Thank you my intellectually inferior supporters and comrades. Now kiss my Royal ass!",298,41,221,1,In a fantasy world,Hitler's Spawn,FoolsNeverLearn,3681,,,false
,Tue Apr 14 13:32:21 +0000 2020,,https://twitter.com/Rick_Horowitz/status/1250054284915412992/photo/1,,0,1250054284915412992,ohiomail,1250053681665507300,109854452,ca,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@ohiomail Total authority... https://t.co/uVYlr0Eabi,https://twitter.com/Rick_Horowitz/status/1250054284915412992,Sun Jul 19 13:17:38 +0000 2009,Rick_Horowitz,false,"Meme machine, writing and editing coach, messaging guru, and (depending on when you ask) syndicated columnist and TV commentator.",3810,505,195,16,,Rick Horowitz,Rick_Horowitz,15747,,http://primeprose.com,false
,Mon Apr 13 18:19:04 +0000 2020,,,,0,1249764054811508736,chrisdabear,1249755471080239000,48315004,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@chrisdabear @thedailybeast Then it will be all the governor's fault.,https://twitter.com/allonkid/status/1249764054811508736,Mon Sep 29 21:02:29 +0000 2014,allonkid,false,"love your neighbor, see Holy Spirit in your brothers",835,187,699,4,,hakutata💫💫💫,allonkid,15621,,,false
,Mon Apr 13 11:44:31 +0000 2020,暴君ハバネロ再誕生祭,,,0,1249664761618296832,,,,ja,,,6494,1249594669509591040,BOUKUN_HABANERO,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BOUKUN_HABANERO: 【RT応募】09
🔥いよいよ…第2期終幕へ🔥
… Lets GOOOOOOOOOOOAL‼️

#暴君ハバネロ再誕生祭

Bコース 毎月20名に当たる🎁
東ハトお菓子アソートセット
1 このアカウントをフォロー
2 このツイートをRT…",https://twitter.com/aistmasu/status/1249664761618296832,Mon Jun 06 01:47:41 +0000 2016,aistmasu,false,20代、病気持ちで楽しくない毎日をおくる女。何か楽しいことがあれば起こってくれればいいな！☺️,1451,70,4615,1,,ダリア,aistmasu,86798,,,false
,Mon Apr 13 03:12:52 +0000 2020,,,,0,1249535999379673088,TomFitton,1249534887691985000,18266688,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@TomFitton @EpochTimes Tom (shirts not) Fitton,https://twitter.com/CADdesigner5/status/1249535999379673088,Wed Aug 21 12:58:48 +0000 2019,CADdesigner5,false,"proud dad, fire suppression designer, love football (Go Ravens), outdoors, crabs and hope to own a Tesla some day",24429,361,849,2,"Round Hill, VA",🧢 Nothern VA,CADdesigner5,5128,,,false
,Mon Apr 13 13:29:44 +0000 2020,,,,0,1249691238707625984,,,,ar,,,1186,1249654293529010178,CC_205,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CC_205: .

اللهم أرزق كل من أعاد تغريدها وسمعها خيراً 
كثيراً ورزقاً كبيراً من حيث لا يحتسب واجعلها 
مخرجا له من كـــــــل ضيق وهم ياحي…",https://twitter.com/muhamed100000/status/1249691238707625984,Fri Oct 25 11:04:44 +0000 2019,muhamed100000,false,"‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏نسعد بخدمة الجميع.
لدينا عروض مناسبه بمخططات مكة🕋
لدينا عقود اكترونية عن بعد.✍️
Hghj10382@gmail.com",2608,1479,5022,1,المملكة العربية السعودية,الزهراني للعقار 🇸🇦,muhamed100000,7602,,,false
,Mon Apr 13 17:45:53 +0000 2020,uselessIdiots,,,1,1249755702303830016,realTuckFrumper,1249754108107485200,55060090,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realTuckFrumper Why does anyone talk to Santorum? No one cares what he thinks. 

#uselessIdiots",https://twitter.com/NeilDancer/status/1249755702303830016,Sat May 30 19:41:21 +0000 2009,NeilDancer,false,"Dance, dance, dance

☮️♥️ Progressive. Black Lives Matter. #JusticeForAll  #MusicIsLove 🎶
No DMs.",195369,1062,1564,5,"Pueblo, CO",😷Cathy is vaccinated 💉 😷,NeilDancer,15401,,,false
,Mon Apr 13 17:58:15 +0000 2020,,,,0,1249758816582938624,ramsyyy_,1249755778074005500,924217986503888900,es,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ramsyyy_ Es ironía😂,https://twitter.com/MfzPol/status/1249758816582938624,Wed May 01 12:19:27 +0000 2019,MfzPol,false,"20 ♏ Torpe de nacimiento. Compuesto de pretéritos imperfectos, quizá no tan simples. Enfermería La Fe. Cuidar, cuidarse y ser cuidado 💉🏳️‍🌈",29105,2038,1513,2,"Valencia, Mundo Digital",Polito 🎋,MfzPol,13390,,https://instagram.com/mfz.pol?igshid=87jelp5z3ftf,false
,Sun Apr 12 19:59:21 +0000 2020,,,,1,1249426902294523904,DUANEALLEN,1249385096760746000,21508174,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DUANEALLEN What a witch.  Wake up Michigan. Totally unconstitutional.,https://twitter.com/JaneneFlad/status/1249426902294523904,Tue Sep 03 22:46:31 +0000 2019,JaneneFlad,false,"Grandma of 17, leg staffer for MANY years. Active GOP since 1964. Love God, politics and Country",5239,18,80,0,"California, USA",🇺🇸Happy “ Right” G’ma,JaneneFlad,1775,,,false
,Sun Apr 12 17:31:36 +0000 2020,,,,1,1249389718392860672,DUANEALLEN,1249385096760746000,21508174,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DUANEALLEN Soros must have gotten to her. Follow the money...,https://twitter.com/ct_grandma/status/1249389718392860672,Wed Aug 24 17:22:50 +0000 2011,ct_grandma,false,Retired Mom/Grandma/Great-Grandma.Love Celtic Thunder/Nathan Carter/Michael Londra/Irish Rovers/Conor McGinty/The Tenors/Irish & Co.music/Oak Ridge Boys/Zags,79282,654,272,10,"Colville, WA ",Pauline B Anderson,ct_grandma,22112,,,false
,Sun Apr 12 18:01:28 +0000 2020,김요한 요한 KIMYOHAN,https://twitter.com/fate_yh/status/1249386285468233728/photo/1,,0,1249397235558703104,,,,ko,,false,1101,1249386285468233728,fate_yh,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @fate_yh: 200413 #김요한 #요한 #KIMYOHAN 김요한 얼굴이 나라다🙂 https://t.co/6xOa0a5aSK,https://twitter.com/Pookykoko/status/1249397235558703104,Sun Nov 17 14:24:04 +0000 2013,Pookykoko,false,♡GOT7♡MARK TUAN YI-EN🐰♡JARK🌚🌝♡JBJ♡WEI♡KIMDONGHAN🐻♡YOOYONGHA🐉 ♡SEVENTEEN♡THE8🐸♡KIMMINGYU🐶♡VERNON🐥,2926,76,469,2,𝟘 𝟟 𝟘 𝟛 ❁,ᴅʜᴀɴ🌻,Pookykoko,428195,,,false
,Mon Apr 13 17:41:41 +0000 2020,,https://twitter.com/diossanto7/status/1247163259435626497/photo/1,,0,1249754645918109696,,,,es,,false,98,1247163259435626497,puertor70,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @diossanto7: Buen día

Quedate en casa
☕🥮 https://t.co/lMbhePKtx2",https://twitter.com/Avargas2403/status/1249754645918109696,Wed Jul 24 18:59:00 +0000 2013,Avargas2403,false,♥ You will live in my heart Forever ♥ Mommy ♥,433764,29494,9967,389,"Piura,   Perú ",♥ Auda Vargas ♥,Avargas2403,773726,,,false
,Mon Apr 13 17:53:18 +0000 2020,,https://twitter.com/Snowymtn/status/1249757570790645760/photo/1,,0,1249757570790645760,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@lloyd4man @scottterri WHO is this piece of crap!? She also banned the sale of SEEDS to plant a garden, calling them non-essential! Wake up Dem voters! You are supporting people with evil intentions toward this nation and humanity! 😝 https://t.co/AQxBcVzYUv",https://twitter.com/Snowymtn/status/1249757570790645760,Fri Mar 06 18:24:59 +0000 2009,Snowymtn,false,"On Gab as snowymt7. Proud Deplorable suspended repeatedly by FB and Twit, is my badge of honor! Christian Conservative woman in leftist Portland! MAGA!🙏🇺🇸",42192,1251,1311,3,,Lin Hansen Petro,Snowymtn,62424,,,false
